url,website,phishing,protocol,subdomain,domain,tld,domaintld,hostname,path,params,query,fragment,filename
https://8787765566554.000webhostapp.com/,1624930214557558.html,1,https,8787765566554,000webhostapp,com,000webhostapp.com,8787765566554.000webhostapp.com,/,,,,
https://jhairshop.fr/js/d/,1613573266069422.html,1,https,,jhairshop,fr,jhairshop.fr,jhairshop.fr,/js/d/,,,,
https://nvmolxealrdghlfqqcasvmhneh-dot-project2-297402.rj.r.appspot.com/,1607538107193623.html,1,https,nvmolxealrdghlfqqcasvmhneh-dot-project2-297402.rj.r,appspot,com,appspot.com,nvmolxealrdghlfqqcasvmhneh-dot-project2-297402.rj.r.appspot.com,/,,,,
https://www.secure-newlogin.net/Login.php,1606837830689418.html,1,https,www,secure-newlogin,net,secure-newlogin.net,www.secure-newlogin.net,/Login.php,,,,Login.php
https://service-getwayb0a70df9.reilux.it/pay-tpp/index1.php,1609265514721784.html,1,https,service-getwayb0a70df9,reilux,it,reilux.it,service-getwayb0a70df9.reilux.it,/pay-tpp/index1.php,,,,index1.php
http://artemis.guncelgir.com,1613576808564319.html,1,http,artemis,guncelgir,com,guncelgir.com,artemis.guncelgir.com,,,,,
http://zoper92.gotdns.ch/index2.html,1621985459189469.html,1,http,zoper92,gotdns,ch,gotdns.ch,zoper92.gotdns.ch,/index2.html,,,,index2.html
https://6d7cd743-f8b9-4146-9ef2-6517f0b26e51.id.repl.co/index3.php,1624595869710166.html,1,https,6d7cd743-f8b9-4146-9ef2-6517f0b26e51.id,repl,co,repl.co,6d7cd743-f8b9-4146-9ef2-6517f0b26e51.id.repl.co,/index3.php,,,,index3.php
http://mesdepontosemdobroevoce.club/promocao/descontao/card/home.php?qp/cY6sEWUZdrWv9yAgFJuIU4TuTaO0slLGdq-Z7UJCXTVJNQrCT55sQObXCbtGIW-T007j/7lg0IL0jmgx3EDqTCJFxhv9fePs-=,1609081284685945.html,1,http,,mesdepontosemdobroevoce,club,mesdepontosemdobroevoce.club,mesdepontosemdobroevoce.club,/promocao/descontao/card/home.php,,qp/cY6sEWUZdrWv9yAgFJuIU4TuTaO0slLGdq-Z7UJCXTVJNQrCT55sQObXCbtGIW-T007j/7lg0IL0jmgx3EDqTCJFxhv9fePs-=,,home.php
http://cancelpayeerequest.com/,160857414602486.html,1,http,,cancelpayeerequest,com,cancelpayeerequest.com,cancelpayeerequest.com,/,,,,
https://sahrana.shop/order/af3fe53d13833aa7dee86eb8f597e929MTVmNTU2Y2NlZTc2MDM4MTI5Y2I3YWNlNDAyMWUzNDM=/resolution/websc_login/?locale.x=en_,1608399430701755.html,1,https,,sahrana,shop,sahrana.shop,sahrana.shop,/order/af3fe53d13833aa7dee86eb8f597e929MTVmNTU2Y2NlZTc2MDM4MTI5Y2I3YWNlNDAyMWUzNDM=/resolution/websc_login/,,locale.x=en_,,
https://hb-red-link-cvt.support0099.repl.co/,1624649448414902.html,1,https,hb-red-link-cvt.support0099,repl,co,repl.co,hb-red-link-cvt.support0099.repl.co,/,,,,
http://www.hxbpxu.cn/ESEqoYM3/dbs-wa/,10001047.html,1,http,www,hxbpxu,cn,hxbpxu.cn,www.hxbpxu.cn,/ESEqoYM3/dbs-wa/,,,,
http://lawnshipnorge.com/,1613572557696588.html,1,http,,lawnshipnorge,com,lawnshipnorge.com,lawnshipnorge.com,/,,,,
http://kremenchug.org.ua/wp-admin/chas/login/auth.php,1613574566305876.html,1,http,,kremenchug,org.ua,kremenchug.org.ua,kremenchug.org.ua,/wp-admin/chas/login/auth.php,,,,auth.php
http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=mxvdrtnrlsy2bycjfxjmgewbfedbiywwjbs2u1zmedfovk8avytvz4ygnftuhyda7r4p0zgal3vuvlgedipm21vrjcuf0b1jjceqjslw1rqxubr1m1d769bk6s7ijoih2klgbat6gkxztlupohgg3svol0cz4meopnts1yvysj67fecafpzmx6ez5ge21yp60lwtqm53,1613573589835611.html,1,http,,videosfacebook,today,videosfacebook.today,videosfacebook.today,/app/facebook.com/,,lang=en&amp;key=mxvdrtnrlsy2bycjfxjmgewbfedbiywwjbs2u1zmedfovk8avytvz4ygnftuhyda7r4p0zgal3vuvlgedipm21vrjcuf0b1jjceqjslw1rqxubr1m1d769bk6s7ijoih2klgbat6gkxztlupohgg3svol0cz4meopnts1yvysj67fecafpzmx6ez5ge21yp60lwtqm53,,
https://cloudlimitconnect.s3.ca-tor.cloud-object-storage.appdomain.cloud/limit.html?alt=media&token=67825628t78jhf5789-VQ9XU-1v9k-t497-Y6000107955Z366/,1622136608508186.html,1,https,cloudlimitconnect.s3.ca-tor.cloud-object-storage,appdomain,cloud,appdomain.cloud,cloudlimitconnect.s3.ca-tor.cloud-object-storage.appdomain.cloud,/limit.html,,alt=media&token=67825628t78jhf5789-VQ9XU-1v9k-t497-Y6000107955Z366/,,limit.html
http://rioinformal.com/wordpress/wp-content/plugins/ubb/@@@@/daaum/login.php?cmd=login_submit&amp;id=31365ced4fb850203ebc7f7bafd2b72131365ced4fb850203ebc7f7bafd2b721&amp;session=31365ced4fb850203ebc7f7bafd2b72131365ced4fb850203ebc7f7bafd2b721,1613576885368383.html,1,http,,rioinformal,com,rioinformal.com,rioinformal.com,/wordpress/wp-content/plugins/ubb/@@@@/daaum/login.php,,cmd=login_submit&amp;id=31365ced4fb850203ebc7f7bafd2b72131365ced4fb850203ebc7f7bafd2b721&amp;session=31365ced4fb850203ebc7f7bafd2b72131365ced4fb850203ebc7f7bafd2b721,,login.php
https://smbc.card-00.tokyo/m,1626413411362759.html,1,https,smbc,card-00,tokyo,card-00.tokyo,smbc.card-00.tokyo,/m,,,,m
http://grup-bokep18new-whatsapp2k21com.duckdns.org/,1624678710299742.html,1,http,grup-bokep18new-whatsapp2k21com,duckdns,org,duckdns.org,grup-bokep18new-whatsapp2k21com.duckdns.org,/,,,,
http://retreatroutine.com/goo/directing/nbc/index.html,1608139615911636.html,1,http,,retreatroutine,com,retreatroutine.com,retreatroutine.com,/goo/directing/nbc/index.html,,,,index.html
http://s3.us-east-2.amazonaws.com/pmt.reprt.carried.reports/XLS524index.html,10002046.html,1,http,s3.us-east-2,amazonaws,com,amazonaws.com,s3.us-east-2.amazonaws.com,/pmt.reprt.carried.reports/XLS524index.html,,,,XLS524index.html
https://jytjuykuykyuuy.000webhostapp.com/,10001826.html,1,https,jytjuykuykyuuy,000webhostapp,com,000webhostapp.com,jytjuykuykyuuy.000webhostapp.com,/,,,,
https://secure.gov-refunduktax.org/,1613572916828413.html,1,https,secure,gov-refunduktax,org,gov-refunduktax.org,secure.gov-refunduktax.org,/,,,,
"https://secure.runescape.com-vzla.ru/m=forum/forums.ws933,912,413,57937611,1215",1624998631598853.html,1,https,secure.runescape,com-vzla,ru,com-vzla.ru,secure.runescape.com-vzla.ru,"/m=forum/forums.ws933,912,413,57937611,1215",,,,"forums.ws933,912,413,57937611,1215"
http://omsd-a.tk/?login=do,160848348721964.html,1,http,,omsd-a,tk,omsd-a.tk,omsd-a.tk,/,,login=do,,
http://ftp.masterslube.com/SMS/sign_in.php?session=6636326339663566,1624890937239611.html,1,http,ftp,masterslube,com,masterslube.com,ftp.masterslube.com,/SMS/sign_in.php,,session=6636326339663566,,sign_in.php
https://egybent.com/xx/index.html,1622172679068292.html,1,https,,egybent,com,egybent.com,egybent.com,/xx/index.html,,,,index.html
http://rnb51.com/bv/mweb.co.za/My%20Email%20Login.html,1613575351783734.html,1,http,,rnb51,com,rnb51.com,rnb51.com,/bv/mweb.co.za/My%20Email%20Login.html,,,,My%20Email%20Login.html
http://65.52.59.158/app/~~/home.php.........,1609437228070642.html,1,http,,65.52.59.158,,65.52.59.158.,65.52.59.158,/app/~~/home.php.........,,,,home.php.........
http://woodlandparksummerwork.com/b/,160727693339554.html,1,http,,woodlandparksummerwork,com,woodlandparksummerwork.com,woodlandparksummerwork.com,/b/,,,,
https://www.banpara.sollutions-network.com,1613575241263363.html,1,https,www.banpara,sollutions-network,com,sollutions-network.com,www.banpara.sollutions-network.com,,,,,
http://owa.au.bezpiecznyserwerpocztyelektronicznej.pl/1ab4b2/f0a0f4d1-51f0-431d-a516-bc5fbc7ed718,1613573711108542.html,1,http,owa.au,bezpiecznyserwerpocztyelektronicznej,pl,bezpiecznyserwerpocztyelektronicznej.pl,owa.au.bezpiecznyserwerpocztyelektronicznej.pl,/1ab4b2/f0a0f4d1-51f0-431d-a516-bc5fbc7ed718,,,,f0a0f4d1-51f0-431d-a516-bc5fbc7ed718
http://www.hasgc.us/postal.html,1622738560791916.html,1,http,www,hasgc,us,hasgc.us,www.hasgc.us,/postal.html,,,,postal.html
https://colect-hero768.duckdns.org/login/facebook/,1625326358636071.html,1,https,colect-hero768,duckdns,org,duckdns.org,colect-hero768.duckdns.org,/login/facebook/,,,,
https://www.verify.mypaypdetails.com/Payment.php,1613573878842564.html,1,https,www.verify,mypaypdetails,com,mypaypdetails.com,www.verify.mypaypdetails.com,/Payment.php,,,,Payment.php
https://lauraproenza.com/assistenteposte/,10002544.html,1,https,,lauraproenza,com,lauraproenza.com,lauraproenza.com,/assistenteposte/,,,,
https://drlalsurgicalhospital.com/mzbxqaznxaw/home/,10001706.html,1,https,,drlalsurgicalhospital,com,drlalsurgicalhospital.com,drlalsurgicalhospital.com,/mzbxqaznxaw/home/,,,,
https://amazoncz.jp.lpoer.tokyo/404.html,1624282998368961.html,1,https,amazoncz.jp,lpoer,tokyo,lpoer.tokyo,amazoncz.jp.lpoer.tokyo,/404.html,,,,404.html
https://isce.co.in/wordpress/www/secure07b.chase.corn/1ogin/dashboard.php,1613574412511518.html,1,https,,isce,co.in,isce.co.in,isce.co.in,/wordpress/www/secure07b.chase.corn/1ogin/dashboard.php,,,,dashboard.php
https://csgo-cyber.ru/offer/679235050,1625225432547079.html,1,https,,csgo-cyber,ru,csgo-cyber.ru,csgo-cyber.ru,/offer/679235050,,,,679235050
http://gyrosport.com.au/jss/yh/4963b3c008ccd388143e37c6e179c7d7/,1607278239717127.html,1,http,,gyrosport,com.au,gyrosport.com.au,gyrosport.com.au,/jss/yh/4963b3c008ccd388143e37c6e179c7d7/,,,,
https://s.id/hcE6E,1613577140798498.html,1,https,,s,id,s.id,s.id,/hcE6E,,,,hcE6E
http://vps-7dddb99b.vps.ovh.us/imgs/,1621949412105959.html,1,http,vps-7dddb99b.vps,ovh,us,ovh.us,vps-7dddb99b.vps.ovh.us,/imgs/,,,,
http://grupwajanda-vcsfree.duckdns.org/,1626880945788576.html,1,http,grupwajanda-vcsfree,duckdns,org,duckdns.org,grupwajanda-vcsfree.duckdns.org,/,,,,
https://www.hotxxx.new-freecek5.gq/,1625149989091947.html,1,https,www.hotxxx,new-freecek5,gq,new-freecek5.gq,www.hotxxx.new-freecek5.gq,/,,,,
https://stefanienabtmos2.blogspot.com/,1626886566853839.html,1,https,stefanienabtmos2,blogspot,com,blogspot.com,stefanienabtmos2.blogspot.com,/,,,,
https://adieuholidays.com/z/myaccount/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=41&amp;id=8205719109,1613574725900042.html,1,https,,adieuholidays,com,adieuholidays.com,adieuholidays.com,/z/myaccount/access.php,,websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=41&amp;id=8205719109,,access.php
http://iniciosesionfbbrasillatptteamoasiline105-com.filesusr.com/html/9397db_5a7673487fa81264e7d85d817e956719.html,1606923456219409.html,1,http,iniciosesionfbbrasillatptteamoasiline105-com,filesusr,com,filesusr.com,iniciosesionfbbrasillatptteamoasiline105-com.filesusr.com,/html/9397db_5a7673487fa81264e7d85d817e956719.html,,,,9397db_5a7673487fa81264e7d85d817e956719.html
https://construpir.com.br/App/,1613572890866254.html,1,https,,construpir,com.br,construpir.com.br,construpir.com.br,/App/,,,,
http://rpogroup.in/images/CC_POSTALE2021/74f75/,10003007.html,1,http,,rpogroup,in,rpogroup.in,rpogroup.in,/images/CC_POSTALE2021/74f75/,,,,
https://singlets.co/groups/OneDrive,1613575297809006.html,1,https,,singlets,co,singlets.co,singlets.co,/groups/OneDrive,,,,OneDrive
https://3-138-183-243.cprapid.com/secureNetflix/979db60bd69a96e9b945ef712c9323cc/login,1626492141034234.html,1,https,3-138-183-243,cprapid,com,cprapid.com,3-138-183-243.cprapid.com,/secureNetflix/979db60bd69a96e9b945ef712c9323cc/login,,,,login
https://dyno-bot-site.000webhostapp.com/,162523981442949.html,1,https,dyno-bot-site,000webhostapp,com,000webhostapp.com,dyno-bot-site.000webhostapp.com,/,,,,
http://lloyds-registerdevice.com/Login.php,1606837513971602.html,1,http,,lloyds-registerdevice,com,lloyds-registerdevice.com,lloyds-registerdevice.com,/Login.php,,,,Login.php
http://3emeagenciadigital.com.br/ali/ali/login.php?email=ue6@mycraftmail.com,1613573530526215.html,1,http,,3emeagenciadigital,com.br,3emeagenciadigital.com.br,3emeagenciadigital.com.br,/ali/ali/login.php,,email=ue6@mycraftmail.com,,login.php
http://facebookcheckpointsecurity.giize.com/?,1607006165561665.html,1,http,facebookcheckpointsecurity,giize,com,giize.com,facebookcheckpointsecurity.giize.com,/,,,,
https://iqbalmela.com/made-in-china.com/secured/mades/mades/login.php,161357669271232.html,1,https,,iqbalmela,com,iqbalmela.com,iqbalmela.com,/made-in-china.com/secured/mades/mades/login.php,,,,login.php
https://nmekt6.cn/,1624224633767801.html,1,https,,nmekt6,cn,nmekt6.cn,nmekt6.cn,/,,,,
http://esapcepro-org.com/orange/customer_center/customer-IDPP00C528/login.php,1613574867425619.html,1,http,,esapcepro-org,com,esapcepro-org.com,esapcepro-org.com,/orange/customer_center/customer-IDPP00C528/login.php,,,,login.php
https://promobcp.solicitudalinstante-pe1.com/,10001809.html,1,https,promobcp,solicitudalinstante-pe1,com,solicitudalinstante-pe1.com,promobcp.solicitudalinstante-pe1.com,/,,,,
https://shopdemo.hana.ai/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXDRCfVGBH,1609170698490128.html,1,https,shopdemo,hana,ai,hana.ai,shopdemo.hana.ai,/index.html,,jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXDRCfVGBH,,index.html
https://daveliss.com/img/we/wetransfer/,1626861625108853.html,1,https,,daveliss,com,daveliss.com,daveliss.com,/img/we/wetransfer/,,,,
http://smartdocument-265507.appspot.com/,1613575590007288.html,1,http,smartdocument-265507,appspot,com,appspot.com,smartdocument-265507.appspot.com,/,,,,
https://clempenrose.com/Shared/DOCUMENT/,1619636678746308.html,1,https,,clempenrose,com,clempenrose.com,clempenrose.com,/Shared/DOCUMENT/,,,,
http://rohtolab.com/public/templates/mmp/web/-/DFHS6545TE1H87TRH132HF/1878DFE4RH8EQ4RH65E4FB65E44B6/ad727c4ffc776a032ccddabf320ecd1e/corner.php?inc=erorr-log-up=505=a3d3ca261e89528d83b26e1d26d06383&amp;dispatch=1608b317a3eddc04e1e2a8e9d81fb6c7450f8ccd,1613576600247039.html,1,http,,rohtolab,com,rohtolab.com,rohtolab.com,/public/templates/mmp/web/-/DFHS6545TE1H87TRH132HF/1878DFE4RH8EQ4RH65E4FB65E44B6/ad727c4ffc776a032ccddabf320ecd1e/corner.php,,inc=erorr-log-up=505=a3d3ca261e89528d83b26e1d26d06383&amp;dispatch=1608b317a3eddc04e1e2a8e9d81fb6c7450f8ccd,,corner.php
https://rltravelsmv.com/wp-includes/index.php,1627010808311076.html,1,https,,rltravelsmv,com,rltravelsmv.com,rltravelsmv.com,/wp-includes/index.php,,,,index.php
https://deregister-unknown-onlineaccount.com/,1608400298982918.html,1,https,,deregister-unknown-onlineaccount,com,deregister-unknown-onlineaccount.com,deregister-unknown-onlineaccount.com,/,,,,
http://anktyres.co.za/,10003740.html,1,http,,anktyres,co.za,anktyres.co.za,anktyres.co.za,/,,,,
http://addedpayee-login-halifax.com/,1607358004738894.html,1,http,,addedpayee-login-halifax,com,addedpayee-login-halifax.com,addedpayee-login-halifax.com,/,,,,
https://klutzcommercial.net/b/nex.php,1606925652986274.html,1,https,,klutzcommercial,net,klutzcommercial.net,klutzcommercial.net,/b/nex.php,,,,nex.php
http://fellowesshreddersindia.com/wp-includes/js/dea/customer_center/customer-IDPP00C739/myaccount/signin/,1613573772254687.html,1,http,,fellowesshreddersindia,com,fellowesshreddersindia.com,fellowesshreddersindia.com,/wp-includes/js/dea/customer_center/customer-IDPP00C739/myaccount/signin/,,,,
https://www.smbc.com.champlux.com/mem/index/index.php,1622216036412346.html,1,https,www.smbc.com,champlux,com,champlux.com,www.smbc.com.champlux.com,/mem/index/index.php,,,,index.php
http://grupobaisancolmbia.com/bancolombia/sucursalpersonas/transacciones/mua/USER.html?fbclid=IwAR1wOd5SDbCQZ2X2OMS5G6iTz58uF82KjJoDKuTPKeTQLKi22WzBPqxYjbA&amp;xfsr=true,1613572752729788.html,1,http,,grupobaisancolmbia,com,grupobaisancolmbia.com,grupobaisancolmbia.com,/bancolombia/sucursalpersonas/transacciones/mua/USER.html,,fbclid=IwAR1wOd5SDbCQZ2X2OMS5G6iTz58uF82KjJoDKuTPKeTQLKi22WzBPqxYjbA&amp;xfsr=true,,USER.html
https://htpxvfcrfb.000webhostapp.com/adpagefb.html,1625707862492203.html,1,https,htpxvfcrfb,000webhostapp,com,000webhostapp.com,htpxvfcrfb.000webhostapp.com,/adpagefb.html,,,,adpagefb.html
https://arnazro.co.ip.emdc.fuxqgfojq.asia/pc/,1627140678039966.html,1,https,arnazro.co.ip.emdc,fuxqgfojq,asia,fuxqgfojq.asia,arnazro.co.ip.emdc.fuxqgfojq.asia,/pc/,,,,
http://ozonizacija.ba/Yahoo/yah2pass/login.php?cmd=login_submit&amp;id=0abbab71c7436d66f86598ea9c6bd0b40abbab71c7436d66f86598ea9c6bd0b4&amp;session=0abbab71c7436d66f86598ea9c6bd0b40abbab71c7436d66f86598ea9c6bd0b4,1613572988745049.html,1,http,,ozonizacija,ba,ozonizacija.ba,ozonizacija.ba,/Yahoo/yah2pass/login.php,,cmd=login_submit&amp;id=0abbab71c7436d66f86598ea9c6bd0b40abbab71c7436d66f86598ea9c6bd0b4&amp;session=0abbab71c7436d66f86598ea9c6bd0b40abbab71c7436d66f86598ea9c6bd0b4,,login.php
http://snowtraveller.com.au/wp-includes/js/jquery/ui/x1x/usaaa/,160857303695341.html,1,http,,snowtraveller,com.au,snowtraveller.com.au,snowtraveller.com.au,/wp-includes/js/jquery/ui/x1x/usaaa/,,,,
http://amanda-johnson.com/asf/fea33b876887f071f5212efe99003344/view/login.php?userid=,1613576274327053.html,1,http,,amanda-johnson,com,amanda-johnson.com,amanda-johnson.com,/asf/fea33b876887f071f5212efe99003344/view/login.php,,userid=,,login.php
http://qxsc.xmdzt.cn/......,1608650424282782.html,1,http,qxsc,xmdzt,cn,xmdzt.cn,qxsc.xmdzt.cn,/......,,,,......
https://kravmagabarueri.com.br/loddjyzk=/signin?d143e2b296b2876,10002435.html,1,https,,kravmagabarueri,com.br,kravmagabarueri.com.br,kravmagabarueri.com.br,/loddjyzk=/signin,,d143e2b296b2876,,signin
http://amazon.storecool.cn/signin/,1621661635149998.html,1,http,amazon,storecool,cn,storecool.cn,amazon.storecool.cn,/signin/,,,,
http://gicuavs.com/banks/directing/royalbank/index.html,1608738821669823.html,1,http,,gicuavs,com,gicuavs.com,gicuavs.com,/banks/directing/royalbank/index.html,,,,index.html
https://catholichub.tv/an/centurylink/,161357311247875.html,1,https,,catholichub,tv,catholichub.tv,catholichub.tv,/an/centurylink/,,,,
https://rinnoba-aruva.jdevcloud.com/wp1/,1613576360021908.html,1,https,rinnoba-aruva,jdevcloud,com,jdevcloud.com,rinnoba-aruva.jdevcloud.com,/wp1/,,,,
http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=K7TqheOY,1613575842059436.html,1,http,,videosfacebook,today,videosfacebook.today,videosfacebook.today,/app/facebook.com/,,lang=en&amp;key=K7TqheOY,,
http://clouddoc-authorize.firebaseapp.com/......xx.../x......,1608995784443615.html,1,http,clouddoc-authorize,firebaseapp,com,firebaseapp.com,clouddoc-authorize.firebaseapp.com,/......xx.../x......,,,,x......
http://www.christinacreates.com/mangatastudio.com/cgi-bin/process/emailpage/download/animatedcaptcha.php/umg/smm/?fill=x1rvzps0da777,1613576028379662.html,1,http,www,christinacreates,com,christinacreates.com,www.christinacreates.com,/mangatastudio.com/cgi-bin/process/emailpage/download/animatedcaptcha.php/umg/smm/,,fill=x1rvzps0da777,,
https://fra1.digitaloceanspaces.com/vermhkchbbg/index.html,1608231346454725.html,1,https,fra1,digitaloceanspaces,com,digitaloceanspaces.com,fra1.digitaloceanspaces.com,/vermhkchbbg/index.html,,,,index.html
https://bill190.com/banks/BMO/,1607967655277977.html,1,https,,bill190,com,bill190.com,bill190.com,/banks/BMO/,,,,
http://pichinchawebsite.2host.me/Inicio_Nueva_B_val.html,1626107574501469.html,1,http,pichinchawebsite,2host,me,2host.me,pichinchawebsite.2host.me,/Inicio_Nueva_B_val.html,,,,Inicio_Nueva_B_val.html
http://matematika.fkip.untirta.ac.id/silatta/inder45f8ik840bda043246ddfe96a56007e42a51529/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,10002534.html,1,http,matematika.fkip,untirta,ac.id,untirta.ac.id,matematika.fkip.untirta.ac.id,/silatta/inder45f8ik840bda043246ddfe96a56007e42a51529/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,,,,4c1f00cd117e0f1e8e42a646ccb9ffcc.php
https://www.dhlesgmarketing.com/rbcx,1608738710640457.html,1,https,www,dhlesgmarketing,com,dhlesgmarketing.com,www.dhlesgmarketing.com,/rbcx,,,,rbcx
https://www.kirana365.co.in/AB/,10004077.html,1,https,www,kirana365,co.in,kirana365.co.in,www.kirana365.co.in,/AB/,,,,
http://www.rioverdepar.com.br/plan/Seclude/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw0774256418&amp;fid.13InboxLight.aspxn.0774256418&amp;fid.125289964252813InboxLight99642_Product-email&amp;email=,160839953998101.html,1,http,www,rioverdepar,com.br,rioverdepar.com.br,www.rioverdepar.com.br,/plan/Seclude/login.php,,l=_JeHFUq_VJOXK0QWHtoGYDw0774256418&amp;fid.13InboxLight.aspxn.0774256418&amp;fid.125289964252813InboxLight99642_Product-email&amp;email=,,login.php
https://payees-login-verify.com/Login.php,1606926053215507.html,1,https,,payees-login-verify,com,payees-login-verify.com,payees-login-verify.com,/Login.php,,,,Login.php
http://atlantabasecamp.com/fax/office365/b7f94c1505067deddb3b128af5dd9342/login.php?cmd=login_submit&id=6bdbbe8597e5127a986db907c36b55576bdbbe8597e5127a986db907c36b5557&session=6bdbbe8597e5127a986db907c36b55576bdbbe8597e5127a986db907c36b5557,1613576109303947.html,1,http,,atlantabasecamp,com,atlantabasecamp.com,atlantabasecamp.com,/fax/office365/b7f94c1505067deddb3b128af5dd9342/login.php,,cmd=login_submit&id=6bdbbe8597e5127a986db907c36b55576bdbbe8597e5127a986db907c36b5557&session=6bdbbe8597e5127a986db907c36b55576bdbbe8597e5127a986db907c36b5557,,login.php
http://halifax.verify-unknown-device.com/Login.php,1607967443601197.html,1,http,halifax,verify-unknown-device,com,verify-unknown-device.com,halifax.verify-unknown-device.com,/Login.php,,,,Login.php
http://tiktok-joinn.duckdns.org/,162604528447349.html,1,http,tiktok-joinn,duckdns,org,duckdns.org,tiktok-joinn.duckdns.org,/,,,,
http://wowskype.com/chase/editedchase/login.php,1613575201722708.html,1,http,,wowskype,com,wowskype.com,wowskype.com,/chase/editedchase/login.php,,,,login.php
http://hidayat.uz/928375602332311ochttp3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-icetce.ibb.lc.html,161357310692841.html,1,http,,hidayat,uz,hidayat.uz,hidayat.uz,/928375602332311ochttp3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-icetce.ibb.lc.html,,,,928375602332311ochttp3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-icetce.ibb.lc.html
http://www.umij.org/site/_notify/,1613575452898327.html,1,http,www,umij,org,umij.org,www.umij.org,/site/_notify/,,,,
https://identification.fr-mescomptesv1.cf/identifiez_vous/index.html,16263486863848.html,1,https,identification,fr-mescomptesv1,cf,fr-mescomptesv1.cf,identification.fr-mescomptesv1.cf,/identifiez_vous/index.html,,,,index.html
https://www.usps-tax-payment-track-id-928183921.johnbarclay.ca/,10003537.html,1,https,www.usps-tax-payment-track-id-928183921,johnbarclay,ca,johnbarclay.ca,www.usps-tax-payment-track-id-928183921.johnbarclay.ca,/,,,,
https://sicredi-webinternet.wpdevcloud.com/wp-content/ID3/desktop.inicial.php,1613577082607124.html,1,https,sicredi-webinternet,wpdevcloud,com,wpdevcloud.com,sicredi-webinternet.wpdevcloud.com,/wp-content/ID3/desktop.inicial.php,,,,desktop.inicial.php
https://www.m.httpsservices.runescape.com-gf.ru/,1622201535501669.html,1,https,www.m.httpsservices.runescape,com-gf,ru,com-gf.ru,www.m.httpsservices.runescape.com-gf.ru,/,,,,
https://seguro-itau.com/,1613577102506768.html,1,https,,seguro-itau,com,seguro-itau.com,seguro-itau.com,/,,,,
https://mobileappellevocalesms.weebly.com/,1607276371396075.html,1,https,mobileappellevocalesms,weebly,com,weebly.com,mobileappellevocalesms.weebly.com,/,,,,
http://group-whatsapps.otzo.com/,1613575113965799.html,1,http,group-whatsapps,otzo,com,otzo.com,group-whatsapps.otzo.com,/,,,,
http://lloydsbank.device-prevention-safeguard-login.com/Login.php,1606923317462655.html,1,http,lloydsbank,device-prevention-safeguard-login,com,device-prevention-safeguard-login.com,lloydsbank.device-prevention-safeguard-login.com,/Login.php,,,,Login.php
https://vittorjarandon.com/,1624246221189296.html,1,https,,vittorjarandon,com,vittorjarandon.com,vittorjarandon.com,/,,,,
http://martumbalisgantungir.gq/Notification_help.html,1625524214642677.html,1,http,,martumbalisgantungir,gq,martumbalisgantungir.gq,martumbalisgantungir.gq,/Notification_help.html,,,,Notification_help.html
https://pg-series-atendimento.joomla.com/acesso/netflix/index.php?q=s381dc7ks381-q393-s381q393q393-nlavq393&s=s381dc7ks381-q393-s381q393q393-nlavq393&n=s381dc7ks381-q393-s381q393q393-nlavq393,1613574873302292.html,1,https,pg-series-atendimento,joomla,com,joomla.com,pg-series-atendimento.joomla.com,/acesso/netflix/index.php,,q=s381dc7ks381-q393-s381q393q393-nlavq393&s=s381dc7ks381-q393-s381q393q393-nlavq393&n=s381dc7ks381-q393-s381q393q393-nlavq393,,index.php
http://accountliiveml.000webhostapp.com/,1622640638045904.html,1,http,accountliiveml,000webhostapp,com,000webhostapp.com,accountliiveml.000webhostapp.com,/,,,,
https://sites.google.com/view/dshfjhdufhsd3583/bt,10001587.html,1,https,sites,google,com,google.com,sites.google.com,/view/dshfjhdufhsd3583/bt,,,,bt
https://surveyheart.com/form/60bda82df448b2396434c877,1626478244040563.html,1,https,,surveyheart,com,surveyheart.com,surveyheart.com,/form/60bda82df448b2396434c877,,,,60bda82df448b2396434c877
https://fbcom-vukuzoo3t7.streamsteam.ca/connect.html?timelimit=93930a9f165562a2e1ce732d64997e98,1626924139103899.html,1,https,fbcom-vukuzoo3t7,streamsteam,ca,streamsteam.ca,fbcom-vukuzoo3t7.streamsteam.ca,/connect.html,,timelimit=93930a9f165562a2e1ce732d64997e98,,connect.html
https://vamosacessaronline.xyz/,1626679617098106.html,1,https,,vamosacessaronline,xyz,vamosacessaronline.xyz,vamosacessaronline.xyz,/,,,,
http://lejere1530.temp.swtest.ru/,1625715252092909.html,1,http,lejere1530.temp,swtest,ru,swtest.ru,lejere1530.temp.swtest.ru,/,,,,
