html_hl_count_total,html_hl_ratio_int,html_hl_ratio_ext,html_hl_ratio_null,html_hl_a_total,html_hl_ratio_a_int,html_hl_ratio_a_ext,html_hl_ratio_a_null,html_hl_link_total,html_hl_ratio_link_int,html_hl_ratio_link_ext,html_hl_ratio_link_null,html_hl_src_other_total,html_hl_ratio_src_other_int,html_hl_ratio_src_other_ext,html_hl_ratio_src_other_null,html_hl_media_total,html_hl_ratio_media_int,html_hl_ratio_media_ext,html_hl_ratio_media_null,html_hl_form_total,html_hl_ratio_form_int,html_hl_ratio_form_ext,html_hl_ratio_form_null,html_hl_fav_total,html_hl_ratio_fav_int,html_hl_ratio_fav_ext,html_hl_ratio_fav_null,html_hl_css_total,html_hl_ratio_css_int,html_hl_ratio_css_ext,html_hl_ratio_css_null,html_hl_external_css,html_hl_external_favicon,html_hl_external_null_form,html_domain_titel,html_windows_status,html_form_ext_count_mail,html_prompt,html_unsafe_anchor,html_iframe_invisible,html_empty_title
99.0,0.8888888888888888,0.1111111111111111,0.0,48.0,0.8125,0.1875,0.0,17.0,1.0,0.0,0.0,8.0,0.75,0.25,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
149.0,0.7114093959731543,0.28187919463087246,0.006711409395973154,84.0,0.7023809523809523,0.2857142857142857,0.011904761904761904,25.0,0.88,0.12,0.0,12.0,0.8333333333333334,0.16666666666666666,0.0,22.0,0.4090909090909091,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
152.0,0.5526315789473685,0.4473684210526316,0.0,122.0,0.5983606557377049,0.4016393442622951,0.0,16.0,0.5,0.5,0.0,9.0,0.3333333333333333,0.6666666666666666,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
235.0,0.9744680851063829,0.02553191489361702,0.0,166.0,0.9879518072289156,0.012048192771084338,0.0,8.0,0.5,0.5,0.0,5.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
591.0,0.868020304568528,0.12690355329949238,0.005076142131979695,394.0,0.8274111675126904,0.1649746192893401,0.007614213197969543,20.0,0.9,0.1,0.0,16.0,0.5625,0.4375,0.0,143.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,0.9230769230769231,0.07692307692307693,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
188.0,0.8617021276595744,0.11170212765957446,0.026595744680851064,91.0,0.8461538461538461,0.10989010989010989,0.04395604395604396,38.0,0.8947368421052632,0.10526315789473684,0.0,14.0,0.7142857142857143,0.2857142857142857,0.0,10.0,0.8,0.2,0.0,5.0,0.8,0.0,0.2,2.0,1.0,0.0,0.0,28.0,0.9642857142857143,0.03571428571428571,0.0,1.0,0.0,1.0,0,0,0,0,1,1,0
208.0,0.7403846153846154,0.20673076923076922,0.052884615384615384,145.0,0.7103448275862069,0.21379310344827587,0.07586206896551724,20.0,0.95,0.05,0.0,18.0,0.4444444444444444,0.5555555555555556,0.0,15.0,0.9333333333333333,0.06666666666666667,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0
68.0,0.38235294117647056,0.6029411764705882,0.014705882352941176,32.0,0.75,0.25,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,16.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,2.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0
39.0,0.9487179487179487,0.02564102564102564,0.02564102564102564,2.0,0.5,0.0,0.5,7.0,1.0,0.0,0.0,8.0,0.875,0.125,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
165.0,0.7393939393939394,0.2545454545454545,0.006060606060606061,133.0,0.8421052631578947,0.15789473684210525,0.0,21.0,0.14285714285714285,0.8571428571428571,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
173.0,0.7687861271676301,0.20809248554913296,0.023121387283236993,124.0,0.9193548387096774,0.04838709677419355,0.03225806451612903,29.0,0.5862068965517241,0.41379310344827586,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
68.0,0.8235294117647058,0.14705882352941177,0.029411764705882353,25.0,0.72,0.2,0.08,7.0,0.8571428571428571,0.14285714285714285,0.0,11.0,0.7272727272727273,0.2727272727272727,0.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
13.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.25,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
228.0,0.8596491228070176,0.10087719298245613,0.039473684210526314,197.0,0.8629441624365483,0.09137055837563451,0.04568527918781726,16.0,0.8125,0.1875,0.0,12.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0
896.0,0.9564732142857143,0.03236607142857143,0.011160714285714286,822.0,0.9549878345498783,0.032846715328467155,0.012165450121654502,18.0,1.0,0.0,0.0,30.0,0.9333333333333333,0.06666666666666667,0.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
118.0,0.8050847457627118,0.19491525423728814,0.0,69.0,0.7971014492753623,0.2028985507246377,0.0,19.0,0.7368421052631579,0.2631578947368421,0.0,23.0,0.8695652173913043,0.13043478260869565,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
400.0,0.5,0.4375,0.0625,323.0,0.6006191950464397,0.3281733746130031,0.07120743034055728,10.0,0.5,0.5,0.0,8.0,0.0,0.75,0.25,54.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1,1,0
222.0,0.8198198198198198,0.16666666666666666,0.013513513513513514,202.0,0.806930693069307,0.1782178217821782,0.01485148514851485,3.0,1.0,0.0,0.0,2.0,0.5,0.5,0.0,11.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
131.0,0.732824427480916,0.17557251908396945,0.0916030534351145,85.0,0.611764705882353,0.24705882352941178,0.1411764705882353,26.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
51.0,0.8431372549019608,0.1568627450980392,0.0,35.0,0.8857142857142857,0.11428571428571428,0.0,4.0,1.0,0.0,0.0,5.0,0.6,0.4,0.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165.0,0.9272727272727272,0.07272727272727272,0.0,123.0,0.9349593495934959,0.06504065040650407,0.0,12.0,1.0,0.0,0.0,6.0,0.5,0.5,0.0,16.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
104.0,0.7403846153846154,0.23076923076923078,0.028846153846153848,66.0,0.7272727272727273,0.22727272727272727,0.045454545454545456,11.0,0.45454545454545453,0.5454545454545454,0.0,5.0,0.4,0.6,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
486.0,0.831275720164609,0.15637860082304528,0.012345679012345678,440.0,0.8886363636363637,0.1,0.011363636363636364,26.0,0.23076923076923078,0.7692307692307693,0.0,7.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,8.0,0.125,0.875,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0
367.0,0.5885558583106267,0.4114441416893733,0.0,209.0,0.8899521531100478,0.11004784688995216,0.0,54.0,0.09259259259259259,0.9074074074074074,0.0,5.0,0.6,0.4,0.0,84.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,15.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
23.0,0.5652173913043478,0.43478260869565216,0.0,9.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
11.0,0.36363636363636365,0.6363636363636364,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
233.0,0.9012875536480687,0.09871244635193133,0.0,146.0,0.8972602739726028,0.10273972602739725,0.0,31.0,0.9354838709677419,0.06451612903225806,0.0,17.0,0.7058823529411765,0.29411764705882354,0.0,22.0,0.9545454545454546,0.045454545454545456,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0
34.0,0.7058823529411765,0.29411764705882354,0.0,21.0,0.6666666666666666,0.3333333333333333,0.0,2.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,8.0,0.875,0.125,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
144.0,0.7847222222222222,0.20833333333333334,0.006944444444444444,95.0,0.7473684210526316,0.24210526315789474,0.010526315789473684,11.0,1.0,0.0,0.0,20.0,0.65,0.35,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
88.0,0.8977272727272727,0.09090909090909091,0.011363636363636364,58.0,0.9655172413793104,0.017241379310344827,0.017241379310344827,14.0,0.7142857142857143,0.2857142857142857,0.0,14.0,0.7857142857142857,0.21428571428571427,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
280.0,0.8892857142857142,0.09285714285714286,0.017857142857142856,190.0,0.9421052631578948,0.031578947368421054,0.02631578947368421,25.0,0.88,0.12,0.0,23.0,0.5217391304347826,0.4782608695652174,0.0,25.0,0.8,0.2,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,9.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
489.0,0.621676891615542,0.3783231083844581,0.0,315.0,0.9587301587301588,0.04126984126984127,0.0,58.0,0.017241379310344827,0.9827586206896551,0.0,46.0,0.0,1.0,0.0,58.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
183.0,0.7103825136612022,0.2568306010928962,0.03278688524590164,149.0,0.8322147651006712,0.12751677852348994,0.040268456375838924,15.0,0.4,0.6,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
147.0,0.8979591836734694,0.10204081632653061,0.0,93.0,0.8924731182795699,0.10752688172043011,0.0,10.0,0.9,0.1,0.0,12.0,0.75,0.25,0.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
217.0,0.8847926267281107,0.1152073732718894,0.0,75.0,0.96,0.04,0.0,70.0,0.7571428571428571,0.24285714285714285,0.0,38.0,0.9736842105263158,0.02631578947368421,0.0,5.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
183.0,0.8907103825136612,0.0546448087431694,0.0546448087431694,104.0,0.8846153846153846,0.019230769230769232,0.09615384615384616,8.0,0.875,0.125,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,59.0,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
170.0,0.8117647058823529,0.15294117647058825,0.023529411764705882,83.0,0.7951807228915663,0.20481927710843373,0.0,13.0,0.6923076923076923,0.15384615384615385,0.0,9.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,57.0,0.9649122807017544,0.0,0.03508771929824561,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.5,0.25,0.25,1.0,0.0,0.0,0,0,0,0,1,0,0
417.0,0.9712230215827338,0.02877697841726619,0.0,325.0,0.9784615384615385,0.021538461538461538,0.0,8.0,0.625,0.375,0.0,4.0,0.75,0.25,0.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
217.0,0.1336405529953917,0.8617511520737328,0.004608294930875576,26.0,0.9615384615384616,0.0,0.038461538461538464,108.0,0.027777777777777776,0.9722222222222222,0.0,22.0,0.045454545454545456,0.9545454545454546,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0
124.0,0.9274193548387096,0.07258064516129033,0.0,59.0,0.847457627118644,0.15254237288135594,0.0,14.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
42.0,0.7142857142857143,0.2857142857142857,0.0,23.0,0.782608695652174,0.21739130434782608,0.0,4.0,0.75,0.25,0.0,6.0,0.5,0.5,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
427.0,0.8782201405152225,0.11475409836065574,0.00702576112412178,243.0,0.8888888888888888,0.09876543209876543,0.012345679012345678,14.0,0.9285714285714286,0.07142857142857142,0.0,21.0,0.8095238095238095,0.19047619047619047,0.0,138.0,0.8623188405797102,0.13768115942028986,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.1,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0
118.0,0.923728813559322,0.07627118644067797,0.0,72.0,0.9027777777777778,0.09722222222222222,0.0,26.0,0.9230769230769231,0.07692307692307693,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
143.0,0.8951048951048951,0.0979020979020979,0.006993006993006993,94.0,0.8617021276595744,0.1276595744680851,0.010638297872340425,15.0,1.0,0.0,0.0,11.0,0.8181818181818182,0.18181818181818182,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
182.0,0.8296703296703297,0.0989010989010989,0.07142857142857142,134.0,0.8432835820895522,0.05970149253731343,0.09701492537313433,17.0,0.7058823529411765,0.29411764705882354,0.0,10.0,0.8,0.2,0.0,16.0,0.9375,0.0625,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
272.0,0.9669117647058824,0.025735294117647058,0.007352941176470588,135.0,0.9481481481481482,0.037037037037037035,0.014814814814814815,122.0,0.9918032786885246,0.00819672131147541,0.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
146.0,0.5273972602739726,0.4589041095890411,0.00684931506849315,68.0,0.6323529411764706,0.35294117647058826,0.014705882352941176,34.0,0.5588235294117647,0.4117647058823529,0.0,20.0,0.4,0.6,0.0,13.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
108.0,0.5277777777777778,0.4537037037037037,0.018518518518518517,52.0,0.9807692307692307,0.0,0.019230769230769232,20.0,0.15,0.85,0.0,15.0,0.13333333333333333,0.8666666666666667,0.0,12.0,0.0,1.0,0.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0
121.0,0.4462809917355372,0.5371900826446281,0.01652892561983471,86.0,0.4186046511627907,0.5581395348837209,0.023255813953488372,5.0,0.6,0.4,0.0,4.0,0.75,0.25,0.0,20.0,0.4,0.6,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
76.0,0.6842105263157895,0.3157894736842105,0.0,48.0,0.625,0.375,0.0,13.0,0.9230769230769231,0.07692307692307693,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
53.0,0.37735849056603776,0.6037735849056604,0.018867924528301886,23.0,0.8695652173913043,0.08695652173913043,0.043478260869565216,11.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
87.0,0.9540229885057471,0.034482758620689655,0.011494252873563218,60.0,0.9833333333333333,0.0,0.016666666666666666,5.0,0.8,0.2,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
141.0,0.49645390070921985,0.5035460992907801,0.0,131.0,0.46564885496183206,0.5343511450381679,0.0,2.0,1.0,0.0,0.0,5.0,0.8,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
749.0,0.9465954606141522,0.029372496662216287,0.02403204272363151,630.0,0.9428571428571428,0.02857142857142857,0.02857142857142857,13.0,0.8461538461538461,0.15384615384615385,0.0,5.0,0.8,0.2,0.0,94.0,0.9893617021276596,0.010638297872340425,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
215.0,0.8372093023255814,0.14883720930232558,0.013953488372093023,144.0,0.8472222222222222,0.13194444444444445,0.020833333333333332,13.0,0.6153846153846154,0.38461538461538464,0.0,20.0,0.8,0.2,0.0,31.0,0.9032258064516129,0.0967741935483871,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
90.0,0.8555555555555555,0.13333333333333333,0.011111111111111112,37.0,0.8648648648648649,0.10810810810810811,0.02702702702702703,21.0,0.8571428571428571,0.14285714285714285,0.0,10.0,0.8,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
30.0,0.9666666666666667,0.03333333333333333,0.0,14.0,0.9285714285714286,0.07142857142857142,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
157.0,0.910828025477707,0.08917197452229299,0.0,48.0,0.9791666666666666,0.020833333333333332,0.0,42.0,0.8571428571428571,0.14285714285714285,0.0,33.0,0.9090909090909091,0.09090909090909091,0.0,4.0,0.75,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.896551724137931,0.10344827586206896,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
156.0,0.8846153846153846,0.10256410256410256,0.01282051282051282,78.0,0.8717948717948718,0.10256410256410256,0.02564102564102564,23.0,0.9130434782608695,0.08695652173913043,0.0,21.0,0.7619047619047619,0.23809523809523808,0.0,18.0,0.9444444444444444,0.05555555555555555,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
429.0,0.9836829836829837,0.013986013986013986,0.002331002331002331,380.0,0.9842105263157894,0.013157894736842105,0.002631578947368421,21.0,1.0,0.0,0.0,6.0,0.8333333333333334,0.16666666666666666,0.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
374.0,0.9518716577540107,0.0481283422459893,0.0,296.0,0.9594594594594594,0.04054054054054054,0.0,30.0,1.0,0.0,0.0,24.0,0.75,0.25,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2816.0,0.9911221590909091,0.004971590909090909,0.00390625,1824.0,0.9901315789473685,0.003837719298245614,0.006030701754385965,9.0,0.6666666666666666,0.3333333333333333,0.0,4.0,0.0,1.0,0.0,972.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
237.0,0.8776371308016878,0.10548523206751055,0.016877637130801686,93.0,0.7634408602150538,0.1935483870967742,0.043010752688172046,38.0,0.9736842105263158,0.02631578947368421,0.0,42.0,0.8571428571428571,0.14285714285714285,0.0,62.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
75.0,0.9466666666666667,0.05333333333333334,0.0,44.0,0.9090909090909091,0.09090909090909091,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
157.0,0.9872611464968153,0.006369426751592357,0.006369426751592357,151.0,0.9933774834437086,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
211.0,0.7962085308056872,0.1990521327014218,0.004739336492890996,124.0,0.9112903225806451,0.08064516129032258,0.008064516129032258,31.0,0.6451612903225806,0.3548387096774194,0.0,29.0,0.3793103448275862,0.6206896551724138,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
